"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_658177.1","chr8",98037500,98047500,10001,"*",133,52.7777777777778,"window_658177","6156",98024851,98046469,21619,"-",0,"overlapStart",0,"RPL30","ribosomal protein L30"
"window_672278","chr8",133290000,133300000,10001,"*",133,52.7777777777778,"window_672278","10397",133237171,133302022,64852,"-",0,"inside",2021,"NDRG1","N-myc downstream regulated 1"
"window_672279","chr8",133292500,133302500,10001,"*",133,52.7777777777778,"window_672279","10397",133237171,133302022,64852,"-",0,"overlapStart",0,"NDRG1","N-myc downstream regulated 1"
"window_672280","chr8",133295000,133305000,10001,"*",133,52.7777777777778,"window_672280","10397",133237171,133302022,64852,"-",0,"overlapStart",0,"NDRG1","N-myc downstream regulated 1"
"window_676490","chr8",143820000,143830000,10001,"*",133,52.7777777777778,"window_676490","22827",143816344,143829352,13009,"-",0,"overlapStart",0,"PUF60","poly(U) binding splicing factor 60"
"window_676669","chr8",144267500,144277500,10001,"*",133,52.7777777777778,"window_676669","642658",144266453,144268481,2029,"+",0,"overlapEnd",1046,"SCX","scleraxis bHLH transcription factor"
"window_690281","chr9",33157500,33167500,10001,"*",133,52.7777777777778,"window_690281","101929639",33166948,33182865,15918,"+",0,"overlapStart",0,"B4GALT1-AS1","B4GALT1 antisense RNA 1"
"window_690281.1","chr9",33157500,33167500,10001,"*",133,52.7777777777778,"window_690281","2683",33104082,33167356,63275,"-",0,"overlapStart",0,"B4GALT1","beta-1,4-galactosyltransferase 1"
"window_690801","chr9",34457500,34467500,10001,"*",133,52.7777777777778,"window_690801","27019",34457414,34520988,63575,"+",0,"inside",85,"DNAI1","dynein axonemal intermediate chain 1"
"window_690801.1","chr9",34457500,34467500,10001,"*",133,52.7777777777778,"window_690801","203259",34398184,34458570,60387,"-",0,"overlapStart",0,"FAM219A","family with sequence similarity 219 member A"
"window_690884","chr9",34665000,34675000,10001,"*",133,52.7777777777778,"window_690884","10850",34661880,34664048,2169,"-",951,"upstream",951,"CCL27","C-C motif chemokine ligand 27"
"window_690884.1","chr9",34665000,34675000,10001,"*",133,52.7777777777778,"window_690884","730098",34661903,34666112,4210,"-",0,"overlapStart",0,"LOC730098","uncharacterized LOC730098"
"window_691015","chr9",34992500,35002500,10001,"*",133,52.7777777777778,"window_691015","25822",34989641,34998900,9260,"+",0,"overlapEnd",2858,"DNAJB5","DnaJ heat shock protein family (Hsp40) member B5"
"window_692178","chr9",37900000,37910000,10001,"*",133,52.7777777777778,"window_692178","92014",37879400,37904353,24954,"-",0,"overlapStart",0,"SLC25A51","solute carrier family 25 member 51"
"window_713948","chr9",92325000,92335000,10001,"*",133,52.7777777777778,"window_713948","55035",92297358,92325636,28279,"-",0,"overlapStart",0,"NOL8","nucleolar protein 8"
"window_713948.1","chr9",92325000,92335000,10001,"*",133,52.7777777777778,"window_713948","401541",92325953,92620529,294577,"+",0,"overlapStart",0,"CENPP","centromere protein P"
"window_714268","chr9",93125000,93135000,10001,"*",133,52.7777777777778,"window_714268","4814",93121496,93134251,12756,"-",0,"overlapStart",0,"NINJ1","ninjurin 1"
"window_716657","chr9",99097500,99107500,10001,"*",133,52.7777777777778,"window_716657","7046",99104038,99154192,50155,"+",0,"overlapStart",0,"TGFBR1","transforming growth factor beta receptor 1"
"window_723694","chr9",116690000,116700000,10001,"*",133,52.7777777777778,"window_723694","22954",116687302,116701300,13999,"+",0,"inside",2697,"TRIM32","tripartite motif containing 32"
"window_728244","chr9",128065000,128075000,10001,"*",133,52.7777777777778,"window_728244","114789",128068201,128109245,41045,"+",0,"overlapStart",0,"SLC25A25","solute carrier family 25 member 25"
"window_728244.1","chr9",128065000,128075000,10001,"*",133,52.7777777777778,"window_728244","203245",128061233,128068206,6974,"-",0,"overlapStart",0,"NAIF1","nuclear apoptosis inducing factor 1"
"window_728523","chr9",128762500,128772500,10001,"*",133,52.7777777777778,"window_728523","10444",128729786,128772414,42629,"-",0,"overlapStart",0,"ZER1","zyg-11 related cell cycle regulator"
"window_729268","chr9",130625000,130635000,10001,"*",133,52.7777777777778,"window_729268","102465515",130626297,130626363,67,"+",0,"includeFeature",0,"MIR6856","microRNA 6856"
"window_730636","chr9",134045000,134055000,10001,"*",133,52.7777777777778,"window_730636","100130548",134054290,134058805,4516,"+",0,"overlapStart",0,"LOC100130548","uncharacterized LOC100130548"
"window_730643","chr9",134062500,134072500,10001,"*",133,52.7777777777778,"window_730643","8019",134030305,134068535,38231,"-",0,"overlapStart",0,"BRD3","bromodomain containing 3"
"window_731771","chr9",136882500,136892500,10001,"*",133,52.7777777777778,"window_731771","7186",136881912,136926607,44696,"+",0,"inside",587,"TRAF2","TNF receptor associated factor 2"
"window_731771.1","chr9",136882500,136892500,10001,"*",133,52.7777777777778,"window_731771","100616480",136886733,136886803,71,"+",0,"includeFeature",0,"MIR4479","microRNA 4479"
"window_731772","chr9",136885000,136895000,10001,"*",133,52.7777777777778,"window_731772","100616480",136886733,136886803,71,"+",0,"includeFeature",0,"MIR4479","microRNA 4479"
"window_732057","chr9",137597500,137607500,10001,"*",133,52.7777777777778,"window_732057","92714",137605685,137711018,105334,"+",0,"overlapStart",0,"ARRDC1","arrestin domain containing 1"
"window_732133","chr9",137787500,137797500,10001,"*",133,52.7777777777778,"window_732133","651337",137776539,137789235,12697,"-",0,"overlapStart",0,"LOC651337","uncharacterized LOC651337"
"window_733081","chr11",1762500,1772500,10001,"*",133,52.7777777777778,"window_733081","1509",1734821,1764573,29753,"-",0,"overlapStart",0,"CTSD","cathepsin D"
"window_733909","chr11",3832500,3842500,10001,"*",133,52.7777777777778,"window_733909","391",3826978,3840959,13982,"-",0,"overlapStart",0,"RHOG","ras homolog family member G"
"window_734972","chr11",6490000,6500000,10001,"*",133,52.7777777777778,"window_734972","144132",6497260,6593758,96499,"+",0,"overlapStart",0,"DNHD1","dynein heavy chain domain 1"
"window_736276","chr11",9750000,9760000,10001,"*",133,52.7777777777778,"window_736276","283104",9758268,9811335,53068,"+",0,"overlapStart",0,"SBF2-AS1","SBF2 antisense RNA 1"
"window_736276.1","chr11",9750000,9760000,10001,"*",133,52.7777777777778,"window_736276","440028",9754770,9759533,4764,"-",0,"includeFeature",0,"LINC02709","long intergenic non-protein coding RNA 2709"
"window_737111","chr11",11837500,11847500,10001,"*",133,52.7777777777778,"window_737111","55031",11841423,11961887,120465,"+",0,"overlapStart",0,"USP47","ubiquitin specific peptidase 47"
"window_737444","chr11",12670000,12680000,10001,"*",133,52.7777777777778,"window_737444","7003",12674421,12944737,270317,"+",0,"overlapStart",0,"TEAD1","TEA domain transcription factor 1"
"window_745856","chr11",33700000,33710000,10001,"*",133,52.7777777777778,"window_745856","100131378",33698261,33700801,2541,"-",0,"overlapStart",0,"C11orf91","chromosome 11 open reading frame 91"
"window_756220","chr11",59610000,59620000,10001,"*",133,52.7777777777778,"window_756220","5007",59574398,59615774,41377,"-",0,"overlapStart",0,"OSBP","oxysterol binding protein"
"window_756275","chr11",59747500,59757500,10001,"*",133,52.7777777777778,"window_756275","81343",59748811,59749574,764,"+",0,"includeFeature",0,"OR10V2P","olfactory receptor family 10 subfamily V member 2 pseudogene"
"window_757098","chr11",61805000,61815000,10001,"*",133,52.7777777777778,"window_757098","9415",61816256,61867354,51099,"+",1255,"upstream",1255,"FADS2","fatty acid desaturase 2"
"window_757400","chr11",62560000,62570000,10001,"*",133,52.7777777777778,"window_757400","102465447",62567011,62567071,61,"-",0,"includeFeature",0,"MIR6747","microRNA 6747"
"window_757476","chr11",62750000,62760000,10001,"*",133,52.7777777777778,"window_757476","79842",62750963,62754160,3198,"-",0,"includeFeature",0,"ZBTB3","zinc finger and BTB domain containing 3"
"window_757476.1","chr11",62750000,62760000,10001,"*",133,52.7777777777778,"window_757476","5436",62761565,62766710,5146,"+",1564,"upstream",1564,"POLR2G","RNA polymerase II subunit G"
"window_758339","chr11",64907500,64917500,10001,"*",133,52.7777777777778,"window_758339","23130",64894546,64917211,22666,"-",0,"overlapStart",0,"ATG2A","autophagy related 2A"
"window_758339.1","chr11",64907500,64917500,10001,"*",133,52.7777777777778,"window_758339","5526",64917599,64934475,16877,"+",98,"upstream",98,"PPP2R5B","protein phosphatase 2 regulatory subunit B'beta"
"window_758410","chr11",65085000,65095000,10001,"*",133,52.7777777777778,"window_758410","113130",65066300,65084164,17865,"-",835,"upstream",835,"CDCA5","cell division cycle associated 5"
"window_758410.1","chr11",65085000,65095000,10001,"*",133,52.7777777777778,"window_758410","7542",65084210,65088398,4189,"+",0,"overlapEnd",789,"ZFPL1","zinc finger protein like 1"
"window_758410.2","chr11",65085000,65095000,10001,"*",133,52.7777777777778,"window_758410","738",65089324,65111862,22539,"+",0,"overlapStart",0,"VPS51","VPS51 subunit of GARP complex"
"window_758410.3","chr11",65085000,65095000,10001,"*",133,52.7777777777778,"window_758410","100130348",65088372,65089375,1004,"-",0,"includeFeature",0,"TMEM262","transmembrane protein 262"
"window_758412","chr11",65090000,65100000,10001,"*",133,52.7777777777778,"window_758412","738",65089324,65111862,22539,"+",0,"inside",675,"VPS51","VPS51 subunit of GARP complex"
"window_758412.1","chr11",65090000,65100000,10001,"*",133,52.7777777777778,"window_758412","100130348",65088372,65089375,1004,"-",624,"upstream",624,"TMEM262","transmembrane protein 262"
"window_758801","chr11",66062500,66072500,10001,"*",133,52.7777777777778,"window_758801","55690",66070272,66244744,174473,"+",0,"overlapStart",0,"PACS1","phosphofurin acidic cluster sorting protein 1"
"window_759339","chr11",67407500,67417500,10001,"*",133,52.7777777777778,"window_759339","57571",67415361,67425607,10247,"+",0,"overlapStart",0,"CARNS1","carnosine synthase 1"
"window_759415","chr11",67597500,67607500,10001,"*",133,52.7777777777778,"window_759415","4723",67605653,67612554,6902,"+",0,"overlapStart",0,"NDUFV1","NADH:ubiquinone oxidoreductase core subunit V1"
"window_759415.1","chr11",67597500,67607500,10001,"*",133,52.7777777777778,"window_759415","100505621",67602880,67606706,3827,"-",0,"includeFeature",0,"C11orf72","chromosome 11 putative open reading frame 72"
"window_762702","chr11",75815000,75825000,10001,"*",133,52.7777777777778,"window_762702","100506113",75803431,75814797,11367,"-",202,"upstream",202,"UVRAG-DT","UVRAG divergent transcript"
"window_762702.1","chr11",75815000,75825000,10001,"*",133,52.7777777777778,"window_762702","7405",75815210,76144232,329023,"+",0,"overlapStart",0,"UVRAG","UV radiation resistance associated"
"window_766635","chr11",85647500,85657500,10001,"*",133,52.7777777777778,"window_766635","84233",85647967,85656547,8581,"+",0,"includeFeature",0,"TMEM126A","transmembrane protein 126A"
"window_779830","chr11",118635000,118645000,10001,"*",133,52.7777777777778,"window_779830","102466719",118644000,118644079,80,"+",0,"includeFeature",0,"MIR6716","microRNA 6716"
"window_781870","chr11",123735000,123745000,10001,"*",133,52.7777777777778,"window_781870","7753",123723914,123741675,17762,"-",0,"overlapStart",0,"ZNF202","zinc finger protein 202"
"window_781871","chr11",123737500,123747500,10001,"*",133,52.7777777777778,"window_781871","7753",123723914,123741675,17762,"-",0,"overlapStart",0,"ZNF202","zinc finger protein 202"
"window_786815","chr10",1010000,1020000,10001,"*",133,52.7777777777778,"window_786815","55853",1022630,1045425,22796,"+",2629,"upstream",2629,"IDI2-AS1","IDI2 antisense RNA 1"
"window_791287","chr10",12190000,12200000,10001,"*",133,52.7777777777778,"window_791287","8872",12195965,12250589,54625,"+",0,"overlapStart",0,"CDC123","cell division cycle 123"
"window_791287.1","chr10",12190000,12200000,10001,"*",133,52.7777777777778,"window_791287","11164",12165330,12196144,30815,"-",0,"overlapStart",0,"NUDT5","nudix hydrolase 5"
"window_800462","chr10",35127500,35137500,10001,"*",133,52.7777777777778,"window_800462","1390",35126791,35212958,86168,"+",0,"inside",708,"CREM","cAMP responsive element modulator"
"window_815810","chr10",73497500,73507500,10001,"*",133,52.7777777777778,"window_815810","101929145",73495525,73520070,24546,"+",0,"inside",1974,"PPP3CB-AS1","PPP3CB antisense RNA 1 (head to head)"
"window_815810.1","chr10",73497500,73507500,10001,"*",133,52.7777777777778,"window_815810","5532",73436428,73496024,59597,"-",1475,"upstream",1475,"PPP3CB","protein phosphatase 3 catalytic subunit beta"
"window_815907","chr10",73740000,73750000,10001,"*",133,52.7777777777778,"window_815907","9632",73744372,73772161,27790,"+",0,"overlapStart",0,"SEC24C","SEC24 homolog C, COPII coat complex component"
"window_826824","chr10",101032500,101042500,10001,"*",133,52.7777777777778,"window_826824","81855",101031234,101041244,10011,"+",0,"overlapEnd",1265,"SFXN3","sideroflexin 3"
"window_826824.1","chr10",101032500,101042500,10001,"*",133,52.7777777777778,"window_826824","79955",101007679,101032295,24617,"-",204,"upstream",204,"PDZD7","PDZ domain containing 7"
"window_841069","chr12",2847500,2857500,10001,"*",133,52.7777777777778,"window_841069","101929469",2849046,2857039,7994,"-",0,"includeFeature",0,"TEX52","testis expressed 52"
"window_842480","chr12",6375000,6385000,10001,"*",133,52.7777777777778,"window_842480","4055",6375045,6391571,16527,"+",0,"overlapStart",0,"LTBR","lymphotoxin beta receptor"
"window_842480.1","chr12",6375000,6385000,10001,"*",133,52.7777777777778,"window_842480","6337",6346843,6377730,30888,"-",0,"overlapStart",0,"SCNN1A","sodium channel epithelial 1 subunit alpha"
"window_842482","chr12",6380000,6390000,10001,"*",133,52.7777777777778,"window_842482","6337",6346843,6377730,30888,"-",2269,"upstream",2269,"SCNN1A","sodium channel epithelial 1 subunit alpha"
"window_842526","chr12",6490000,6500000,10001,"*",133,52.7777777777778,"window_842526","9918",6493356,6531955,38600,"+",0,"overlapStart",0,"NCAPD2","non-SMC condensin I complex subunit D2"
"window_842526.1","chr12",6490000,6500000,10001,"*",133,52.7777777777778,"window_842526","51258",6491886,6493841,1956,"-",0,"includeFeature",0,"MRPL51","mitochondrial ribosomal protein L51"
"window_842663","chr12",6832500,6842500,10001,"*",133,52.7777777777778,"window_842663","2784",6839954,6847393,7440,"+",0,"overlapStart",0,"GNB3","G protein subunit beta 3"
"window_842721","chr12",6977500,6987500,10001,"*",133,52.7777777777778,"window_842721","716",6988259,7071032,82774,"+",758,"upstream",758,"C1S","complement C1s"
"window_845209","chr12",13197500,13207500,10001,"*",133,52.7777777777778,"window_845209","2012",13196723,13219941,23219,"+",0,"inside",776,"EMP1","epithelial membrane protein 1"
"window_851040","chr12",27775000,27785000,10001,"*",133,52.7777777777778,"window_851040","57542",27780048,27803040,22993,"+",0,"overlapStart",0,"KLHL42","kelch like family member 42"
"window_851041","chr12",27777500,27787500,10001,"*",133,52.7777777777778,"window_851041","57542",27780048,27803040,22993,"+",0,"overlapStart",0,"KLHL42","kelch like family member 42"
"window_859528","chr12",48995000,49005000,10001,"*",133,52.7777777777778,"window_859528","105369758",48998367,49019235,20869,"+",0,"overlapStart",0,"DDN-AS1","DDN and PRKAG1 antisense RNA 1"
"window_859528.1","chr12",48995000,49005000,10001,"*",133,52.7777777777778,"window_859528","23109",48995149,48999375,4227,"-",0,"includeFeature",0,"DDN","dendrin"
"window_861214","chr12",53210000,53220000,10001,"*",133,52.7777777777778,"window_861214","3695",53191323,53207282,15960,"-",2717,"upstream",2717,"ITGB7","integrin subunit beta 7"
"window_861251","chr12",53302500,53312500,10001,"*",133,52.7777777777778,"window_861251","60314",53299695,53307177,7483,"+",0,"overlapEnd",2804,"MYG1","MYG1 exonuclease"
"window_861519","chr12",53972500,53982500,10001,"*",133,52.7777777777778,"window_861519","3227",53973126,53977643,4518,"+",0,"includeFeature",0,"HOXC11","homeobox C11"
"window_861519.1","chr12",53972500,53982500,10001,"*",133,52.7777777777778,"window_861519","100124700",53962308,53974956,12649,"-",0,"overlapStart",0,"HOTAIR","HOX transcript antisense RNA"
"window_861519.2","chr12",53972500,53982500,10001,"*",133,52.7777777777778,"window_861519","3226",53985146,53990279,5134,"+",2645,"upstream",2645,"HOXC10","homeobox C10"
"window_861660","chr12",54325000,54335000,10001,"*",133,52.7777777777778,"window_861660","442892",54337216,54337314,99,"+",2215,"upstream",2215,"MIR148B","microRNA 148b"
"window_862430","chr12",56250000,56260000,10001,"*",133,52.7777777777778,"window_862430","283373",56237807,56258384,20578,"-",0,"overlapStart",0,"ANKRD52","ankyrin repeat domain 52"
"window_862456","chr12",56315000,56325000,10001,"*",133,52.7777777777778,"window_862456","10330",56285916,56316119,30204,"-",0,"overlapStart",0,"CNPY2","canopy FGF signaling regulator 2"
"window_862470","chr12",56350000,56360000,10001,"*",133,52.7777777777778,"window_862470","6773",56341597,56360167,18571,"-",0,"inside",166,"STAT2","signal transducer and activator of transcription 2"
"window_862806","chr12",57190000,57200000,10001,"*",133,52.7777777777778,"window_862806","100302201",57194504,57194576,73,"+",0,"includeFeature",0,"MIR1228","microRNA 1228"
"window_862818","chr12",57220000,57230000,10001,"*",133,52.7777777777778,"window_862818","6472",57229573,57234935,5363,"+",0,"overlapStart",0,"SHMT2","serine hydroxymethyltransferase 2"
"window_865709","chr12",64447500,64457500,10001,"*",133,52.7777777777778,"window_865709","29110",64452092,64502114,50023,"+",0,"overlapStart",0,"TBK1","TANK binding kinase 1"
"window_868593","chr12",71657500,71667500,10001,"*",133,52.7777777777778,"window_868593","83591",71664301,71680644,16344,"+",0,"overlapStart",0,"THAP2","THAP domain containing 2"
"window_868593.1","chr12",71657500,71667500,10001,"*",133,52.7777777777778,"window_868593","196441",71609472,71667725,58254,"-",0,"inside",224,"ZFC3H1","zinc finger C3H1-type containing"
"window_871803","chr12",79682500,79692500,10001,"*",133,52.7777777777778,"window_871803","5074",79574979,79690964,115986,"-",0,"overlapStart",0,"PAWR","pro-apoptotic WT1 regulator"
"window_877304","chr12",93435000,93445000,10001,"*",133,52.7777777777778,"window_877304","7334",93405684,93441947,36264,"-",0,"overlapStart",0,"UBE2N","ubiquitin conjugating enzyme E2 N"
"window_883718","chr12",109470000,109480000,10001,"*",133,52.7777777777778,"window_883718","83892",109448655,109477359,28705,"-",0,"overlapStart",0,"KCTD10","potassium channel tetramerization domain containing 10"
"window_883718.1","chr12",109470000,109480000,10001,"*",133,52.7777777777778,"window_883718","89910",109477402,109536705,59304,"+",0,"overlapStart",0,"UBE3B","ubiquitin protein ligase E3B"
"window_883719","chr12",109472500,109482500,10001,"*",133,52.7777777777778,"window_883719","83892",109448655,109477359,28705,"-",0,"overlapStart",0,"KCTD10","potassium channel tetramerization domain containing 10"
"window_883719.1","chr12",109472500,109482500,10001,"*",133,52.7777777777778,"window_883719","89910",109477402,109536705,59304,"+",0,"overlapStart",0,"UBE3B","ubiquitin protein ligase E3B"
"window_884735","chr12",112012500,112022500,10001,"*",133,52.7777777777778,"window_884735","89894",111931282,112013166,81885,"-",0,"overlapStart",0,"TMEM116","transmembrane protein 116"
"window_884735.1","chr12",112012500,112022500,10001,"*",133,52.7777777777778,"window_884735","10961",112013348,112023449,10102,"+",0,"overlapStart",0,"ERP29","endoplasmic reticulum protein 29"
"window_887978","chr12",120120000,120130000,10001,"*",133,52.7777777777778,"window_887978","11021",120095099,120117502,22404,"-",2497,"upstream",2497,"RAB35","RAB35, member RAS oncogene family"
"window_889228","chr12",123245000,123255000,10001,"*",133,52.7777777777778,"window_889228","10198",123152324,123244014,91691,"-",985,"upstream",985,"MPHOSPH9","M-phase phosphoprotein 9"
"window_889237","chr12",123267500,123277500,10001,"*",133,52.7777777777778,"window_889237","8099",123250112,123272334,22223,"-",0,"overlapStart",0,"CDK2AP1","cyclin dependent kinase 2 associated protein 1"
"window_889754","chr12",124560000,124570000,10001,"*",133,52.7777777777778,"window_889754","9612",124324415,124567589,243175,"-",0,"overlapStart",0,"NCOR2","nuclear receptor corepressor 2"
"window_893011","chr12",132702500,132712500,10001,"*",133,52.7777777777778,"window_893011","192111",132710819,132722734,11916,"+",0,"overlapStart",0,"PGAM5","PGAM family member 5, mitochondrial serine/threonine protein phosphatase"
"window_905486","chr13",30612500,30622500,10001,"*",133,52.7777777777778,"window_905486","3146",30456704,30617597,160894,"-",0,"overlapStart",0,"HMGB1","high mobility group box 1"
"window_905486.1","chr13",30612500,30622500,10001,"*",133,52.7777777777778,"window_905486","10208",30617693,30660770,43078,"+",0,"overlapStart",0,"USPL1","ubiquitin specific peptidase like 1"
"window_913155","chr13",49785000,49795000,10001,"*",133,52.7777777777778,"window_913155","3839",49699320,49792682,93363,"-",0,"overlapStart",0,"KPNA3","karyopherin subunit alpha 3"
"window_948132","chr14",22862500,22872500,10001,"*",133,52.7777777777778,"window_948132","26020",22871740,22881713,9974,"+",0,"overlapStart",0,"LRP10","LDL receptor related protein 10"
"window_959196","chr14",50522500,50532500,10001,"*",133,52.7777777777778,"window_959196","51062",50532509,50633068,100560,"+",8,"upstream",8,"ATL1","atlastin GTPase 1"
"window_963276","chr14",60722500,60732500,10001,"*",133,52.7777777777778,"window_963276","51804",60709539,60724351,14813,"-",0,"overlapStart",0,"SIX4","SIX homeobox 4"
"window_963276.1","chr14",60722500,60732500,10001,"*",133,52.7777777777778,"window_963276","4331",60734742,60982585,247844,"+",2241,"upstream",2241,"MNAT1","MNAT1 component of CDK activating kinase"
"window_965027","chr14",65100000,65110000,10001,"*",133,52.7777777777778,"window_965027","4149",65006174,65102695,96522,"-",0,"overlapStart",0,"MAX","MYC associated factor X"
"window_968618","chr14",74077500,74087500,10001,"*",133,52.7777777777778,"window_968618","4329",74056847,74084492,27646,"-",0,"overlapStart",0,"ALDH6A1","aldehyde dehydrogenase 6 family member A1"
"window_968618.1","chr14",74077500,74087500,10001,"*",133,52.7777777777778,"window_968618","91750",74084796,74201235,116440,"+",0,"overlapStart",0,"LIN52","lin-52 DREAM MuvB core complex component"
"window_969823","chr14",77090000,77100000,10001,"*",133,52.7777777777778,"window_969823","85457",77098126,77117287,19162,"+",0,"overlapStart",0,"CIPC","CLOCK interacting pacemaker"
"window_969823.1","chr14",77090000,77100000,10001,"*",133,52.7777777777778,"window_969823","57156",77098311,77259495,161185,"+",0,"overlapStart",0,"TMEM63C","transmembrane protein 63C"
"window_979098","chr14",100277500,100287500,10001,"*",133,52.7777777777778,"window_979098","102466730",100275729,100278470,2742,"+",0,"overlapEnd",1770,"MIR6764","microRNA 6764"
"window_980322","chr14",103337500,103347500,10001,"*",133,52.7777777777778,"window_980322","677811",103337849,103337974,126,"+",0,"includeFeature",0,"SNORA28","small nucleolar RNA, H/ACA box 28"
"window_980858","chr14",104677500,104687500,10001,"*",133,52.7777777777778,"window_980858","100616300",104677694,104677749,56,"-",0,"includeFeature",0,"MIR4710","microRNA 4710"
"window_980858.1","chr14",104677500,104687500,10001,"*",133,52.7777777777778,"window_980858","64423",104689606,104722535,32930,"+",2105,"upstream",2105,"INF2","inverted formin 2"
"window_980974","chr14",104967500,104977500,10001,"*",133,52.7777777777778,"window_980974","113146",104937244,104978374,41131,"-",0,"inside",873,"AHNAK2","AHNAK nucleoprotein 2"
"window_1007081","chr15",63190000,63200000,10001,"*",133,52.7777777777778,"window_1007081","51762",63189560,63267776,78217,"+",0,"inside",439,"RAB8B","RAB8B, member RAS oncogene family"
"window_1008345","chr15",66350000,66360000,10001,"*",133,52.7777777777778,"window_1008345","692149",66347207,66347342,136,"-",2657,"upstream",2657,"SCARNA14","small Cajal body-specific RNA 14"
"window_1017742","chr15",89842500,89852500,10001,"*",133,52.7777777777778,"window_1017742","100847059",89850637,89850721,85,"-",0,"includeFeature",0,"MIR5094","microRNA 5094"
"window_1017961","chr15",90390000,90400000,10001,"*",133,52.7777777777778,"window_1017961","8826",90388242,90502239,113998,"+",0,"inside",1757,"IQGAP1","IQ motif containing GTPase activating protein 1"
"window_1023181","chr16",1447500,1457500,10001,"*",133,52.7777777777778,"window_1023181","645811",1434383,1444556,10174,"-",2943,"upstream",2943,"CCDC154","coiled-coil domain containing 154"
"window_1024505","chr16",4757500,4767500,10001,"*",133,52.7777777777778,"window_1024505","26048",4730115,4767216,37102,"-",0,"overlapStart",0,"ZNF500","zinc finger protein 500"
"window_1027365","chr16",11907500,11917500,10001,"*",133,52.7777777777778,"window_1027365","2935",11868128,11916082,47955,"-",0,"overlapStart",0,"GSPT1","G1 to S phase transition 1"
"window_1030485","chr16",19707500,19717500,10001,"*",133,52.7777777777778,"window_1030485","124152",19716456,19858467,142012,"+",0,"overlapStart",0,"IQCK","IQ motif containing K"
"window_1030485.1","chr16",19707500,19717500,10001,"*",133,52.7777777777778,"window_1030485","400506",19701937,19718235,16299,"-",0,"inside",734,"KNOP1","lysine rich nucleolar protein 1"
"window_1034194","chr16",28980000,28990000,10001,"*",133,52.7777777777778,"window_1034194","27040",28984826,28990783,5958,"+",0,"overlapStart",0,"LAT","linker for activation of T cells"
"window_1034519","chr16",29792500,29802500,10001,"*",133,52.7777777777778,"window_1034519","3835",29790719,29805385,14667,"+",0,"inside",1780,"KIF22","kinesin family member 22"
"window_1035016","chr16",31035000,31045000,10001,"*",133,52.7777777777778,"window_1035016","6810",31032889,31042975,10087,"+",0,"overlapEnd",2110,"STX4","syntaxin 4"
"window_1045294","chr16",56730000,56740000,10001,"*",133,52.7777777777778,"window_1045294","9688",56730118,56850286,120169,"+",0,"overlapStart",0,"NUP93","nucleoporin 93"
"window_1051302","chr16",71750000,71760000,10001,"*",133,52.7777777777778,"window_1051302","692111",71758402,71758487,86,"-",0,"includeFeature",0,"SNORD71","small nucleolar RNA, C/D box 71"
"window_1051438","chr16",72090000,72100000,10001,"*",133,52.7777777777778,"window_1051438","9785",72093613,72112912,19300,"+",0,"overlapStart",0,"DHX38","DEAH-box helicase 38"
"window_1051438.1","chr16",72090000,72100000,10001,"*",133,52.7777777777778,"window_1051438","54957",72044289,72094431,50143,"-",0,"overlapStart",0,"TXNL4B","thioredoxin like 4B"
"window_1056916","chr16",85785000,85795000,10001,"*",133,52.7777777777778,"window_1056916","101928557",85792415,85792933,519,"+",0,"includeFeature",0,"LOC101928557","uncharacterized LOC101928557"
"window_1057533","chr16",87327500,87337500,10001,"*",133,52.7777777777778,"window_1057533","100506581",87302801,87334273,31473,"-",0,"overlapStart",0,"C16orf95","chromosome 16 open reading frame 95"
"window_1060933","chr17",5487500,5497500,10001,"*",133,52.7777777777778,"window_1060933","79003",5486285,5490814,4530,"+",0,"overlapEnd",1214,"MIS12","MIS12 kinetochore complex component"
"window_1060933.1","chr17",5487500,5497500,10001,"*",133,52.7777777777778,"window_1060933","51009",5471254,5486811,15558,"-",688,"upstream",688,"DERL2","derlin 2"
"window_1061608","chr17",7175000,7185000,10001,"*",133,52.7777777777778,"window_1061608","432",7173431,7179564,6134,"-",0,"overlapStart",0,"ASGR1","asialoglycoprotein receptor 1"
"window_1061892","chr17",7885000,7895000,10001,"*",133,52.7777777777778,"window_1061892","1107",7884796,7912760,27965,"+",0,"inside",203,"CHD3","chromodomain helicase DNA binding protein 3"
"window_1061892.1","chr17",7885000,7895000,10001,"*",133,52.7777777777778,"window_1061892","84316",7856685,7885238,28554,"-",0,"overlapStart",0,"NAA38","N-alpha-acetyltransferase 38, NatC auxiliary subunit"
"window_1061984","chr17",8115000,8125000,10001,"*",133,52.7777777777778,"window_1061984","59344",8095900,8119047,23148,"-",0,"overlapStart",0,"ALOXE3","arachidonate lipoxygenase 3"
"window_1061984.1","chr17",8115000,8125000,10001,"*",133,52.7777777777778,"window_1061984","84667",8120592,8124106,3515,"-",0,"includeFeature",0,"HES7","hes family bHLH transcription factor 7"
"window_1070926","chr17",30470000,30480000,10001,"*",133,52.7777777777778,"window_1070926","9527",30477362,30527592,50231,"+",0,"overlapStart",0,"GOSR1","golgi SNAP receptor complex member 1"
