"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_758883.1","chr11",66267500,66277500,10001,"*",178,70.6349206349206,"window_758883","254263",66278175,66285301,7127,"+",674,"upstream",674,"CNIH2","cornichon family AMPA receptor auxiliary protein 2"
"window_759112","chr11",66840000,66850000,10001,"*",178,70.6349206349206,"window_759112","9986",66842835,66846552,3718,"+",0,"includeFeature",0,"RCE1","Ras converting CAAX endopeptidase 1"
"window_759290","chr11",67285000,67295000,10001,"*",178,70.6349206349206,"window_759290","338692",67288547,67302485,13939,"+",0,"overlapStart",0,"ANKRD13D","ankyrin repeat domain 13D"
"window_759332","chr11",67390000,67400000,10001,"*",178,70.6349206349206,"window_759332","5883",67391705,67398410,6706,"+",0,"includeFeature",0,"RAD9A","RAD9 checkpoint clamp component A"
"window_759369","chr11",67482500,67492500,10001,"*",178,70.6349206349206,"window_759369","9049",67483026,67491103,8078,"+",0,"includeFeature",0,"AIP","aryl hydrocarbon receptor interacting protein"
"window_759369.1","chr11",67482500,67492500,10001,"*",178,70.6349206349206,"window_759369","102465450",67490245,67490315,71,"+",0,"includeFeature",0,"MIR6752","microRNA 6752"
"window_762601","chr11",75562500,75572500,10001,"*",178,70.6349206349206,"window_762601","871",75562056,75572783,10728,"+",0,"inside",443,"SERPINH1","serpin family H member 1"
"window_816502","chr10",75227500,75237500,10001,"*",178,70.6349206349206,"window_816502","118881",75233641,75236030,2390,"-",0,"includeFeature",0,"COMTD1","catechol-O-methyltransferase domain containing 1"
"window_826806","chr10",100987500,100997500,10001,"*",178,70.6349206349206,"window_826806","56652",100987367,100994403,7037,"+",0,"overlapEnd",132,"TWNK","twinkle mtDNA helicase"
"window_826806.1","chr10",100987500,100997500,10001,"*",178,70.6349206349206,"window_826806","84545",100969458,100987515,18058,"-",0,"overlapStart",0,"MRPL43","mitochondrial ribosomal protein L43"
"window_826806.2","chr10",100987500,100997500,10001,"*",178,70.6349206349206,"window_826806","84445",100996618,101007836,11219,"+",0,"overlapStart",0,"LZTS2","leucine zipper tumor suppressor 2"
"window_858325","chr12",45987500,45997500,10001,"*",178,70.6349206349206,"window_858325","9169",45919131,45992120,72990,"-",0,"overlapStart",0,"SCAF11","SR-related CTD associated factor 11"
"window_861326","chr12",53490000,53500000,10001,"*",178,70.6349206349206,"window_861326","7786",53479669,53500063,20395,"-",0,"inside",62,"MAP3K12","mitogen-activated protein kinase kinase kinase 12"
"window_861326.1","chr12",53490000,53500000,10001,"*",178,70.6349206349206,"window_861326","6895",53500921,53506431,5511,"+",920,"upstream",920,"TARBP2","TARBP2 subunit of RISC loading complex"
"window_862260","chr12",55825000,55835000,10001,"*",178,70.6349206349206,"window_862260","440104",55829608,55836246,6639,"+",0,"overlapStart",0,"TMEM198B","transmembrane protein 198B (pseudogene)"
"window_862260.1","chr12",55825000,55835000,10001,"*",178,70.6349206349206,"window_862260","85406",55757275,55830824,73550,"-",0,"overlapStart",0,"DNAJC14","DnaJ heat shock protein family (Hsp40) member C14"
"window_862261","chr12",55827500,55837500,10001,"*",178,70.6349206349206,"window_862261","440104",55829608,55836246,6639,"+",0,"includeFeature",0,"TMEM198B","transmembrane protein 198B (pseudogene)"
"window_862261.1","chr12",55827500,55837500,10001,"*",178,70.6349206349206,"window_862261","85406",55757275,55830824,73550,"-",0,"overlapStart",0,"DNAJC14","DnaJ heat shock protein family (Hsp40) member C14"
"window_863030","chr12",57750000,57760000,10001,"*",178,70.6349206349206,"window_863030","102466729",57748618,57748682,65,"-",1317,"upstream",1317,"MIR6759","microRNA 6759"
"window_863030.1","chr12",57750000,57760000,10001,"*",178,70.6349206349206,"window_863030","92979",57755103,57760411,5309,"+",0,"overlapStart",0,"MARCHF9","membrane associated ring-CH-type finger 9"
"window_863030.2","chr12",57750000,57760000,10001,"*",178,70.6349206349206,"window_863030","1019",57747727,57756013,8287,"-",0,"overlapStart",0,"CDK4","cyclin dependent kinase 4"
"window_948308","chr14",23302500,23312500,10001,"*",178,70.6349206349206,"window_948308","90673",23295652,23302859,7208,"-",0,"overlapStart",0,"PPP1R3E","protein phosphatase 1 regulatory subunit 3E"
"window_948308.1","chr14",23302500,23312500,10001,"*",178,70.6349206349206,"window_948308","599",23306762,23311759,4998,"+",0,"includeFeature",0,"BCL2L2","BCL2 like 2"
"window_948758","chr14",24427500,24437500,10001,"*",178,70.6349206349206,"window_948758","23351",24429286,24441843,12558,"+",0,"overlapStart",0,"KHNYN","KH and NYN domain containing"
"window_948758.1","chr14",24427500,24437500,10001,"*",178,70.6349206349206,"window_948758","643866",24426545,24430954,4410,"-",0,"overlapStart",0,"CBLN3","cerebellin 3 precursor"
"window_966502","chr14",68787500,68797500,10001,"*",178,70.6349206349206,"window_966502","677",68787660,68796253,8594,"-",0,"includeFeature",0,"ZFP36L1","ZFP36 ring finger protein like 1"
"window_980319","chr14",103330000,103340000,10001,"*",178,70.6349206349206,"window_980319","1983",103333544,103345025,11482,"+",0,"overlapStart",0,"EIF5","eukaryotic translation initiation factor 5"
"window_980319.1","chr14",103330000,103340000,10001,"*",178,70.6349206349206,"window_980319","677811",103337849,103337974,126,"+",0,"includeFeature",0,"SNORA28","small nucleolar RNA, H/ACA box 28"
"window_980320","chr14",103332500,103342500,10001,"*",178,70.6349206349206,"window_980320","1983",103333544,103345025,11482,"+",0,"overlapStart",0,"EIF5","eukaryotic translation initiation factor 5"
"window_980320.1","chr14",103332500,103342500,10001,"*",178,70.6349206349206,"window_980320","677811",103337849,103337974,126,"+",0,"includeFeature",0,"SNORA28","small nucleolar RNA, H/ACA box 28"
"window_999320","chr15",43787500,43797500,10001,"*",178,70.6349206349206,"window_999320","100529067",43791842,43802589,10748,"+",0,"overlapStart",0,"SERF2-C15ORF63","SERF2-C15orf63 readthrough"
"window_999320.1","chr15",43787500,43797500,10001,"*",178,70.6349206349206,"window_999320","25764",43796142,43803043,6902,"+",0,"overlapStart",0,"HYPK","huntingtin interacting protein K"
"window_999320.2","chr15",43787500,43797500,10001,"*",178,70.6349206349206,"window_999320","100302254",43793659,43793759,101,"-",0,"includeFeature",0,"MIR1282","microRNA 1282"
"window_999320.3","chr15",43787500,43797500,10001,"*",178,70.6349206349206,"window_999320","80237",43772605,43799133,26529,"-",0,"inside",1632,"ELL3","elongation factor for RNA polymerase II 3"
"window_999320.4","chr15",43787500,43797500,10001,"*",178,70.6349206349206,"window_999320","619189",43794162,43800221,6060,"-",0,"overlapEnd",2720,"SERINC4","serine incorporator 4"
"window_1011761","chr15",74890000,74900000,10001,"*",178,70.6349206349206,"window_1011761","4351",74890005,74902219,12215,"+",0,"overlapStart",0,"MPI","mannose phosphate isomerase"
"window_1011943","chr15",75345000,75355000,10001,"*",178,70.6349206349206,"window_1011943","79661",75346955,75357115,10161,"+",0,"overlapStart",0,"NEIL1","nei like DNA glycosylase 1"
"window_1011943.1","chr15",75345000,75355000,10001,"*",178,70.6349206349206,"window_1011943","693216",75353611,75353685,75,"-",0,"includeFeature",0,"MIR631","microRNA 631"
"window_1011944","chr15",75347500,75357500,10001,"*",178,70.6349206349206,"window_1011944","79661",75346955,75357115,10161,"+",0,"overlapEnd",544,"NEIL1","nei like DNA glycosylase 1"
"window_1011944.1","chr15",75347500,75357500,10001,"*",178,70.6349206349206,"window_1011944","693216",75353611,75353685,75,"-",0,"includeFeature",0,"MIR631","microRNA 631"
"window_1023313","chr16",1777500,1787500,10001,"*",178,70.6349206349206,"window_1023313","10101",1782932,1789186,6255,"+",0,"overlapStart",0,"NUBP2","nucleotide binding protein 2"
"window_1023591","chr16",2472500,2482500,10001,"*",178,70.6349206349206,"window_1023591","4917",2471297,2474145,2849,"+",0,"overlapEnd",1202,"NTN3","netrin 3"
"window_1023591.1","chr16",2472500,2482500,10001,"*",178,70.6349206349206,"window_1023591","57465",2475051,2520218,45168,"+",0,"overlapStart",0,"TBC1D24","TBC1 domain family member 24"
"window_1024445","chr16",4607500,4617500,10001,"*",178,70.6349206349206,"window_1024445","124402",4608883,4615027,6145,"-",0,"includeFeature",0,"UBALD1","UBA like domain containing 1"
"window_1024445.1","chr16",4607500,4617500,10001,"*",178,70.6349206349206,"window_1024445","23295",4616493,4690974,74482,"+",0,"overlapStart",0,"MGRN1","mahogunin ring finger 1"
"window_1026139","chr16",8842500,8852500,10001,"*",178,70.6349206349206,"window_1026139","100130283",8848105,8860417,12313,"+",0,"overlapStart",0,"LOC100130283","uncharacterized LOC100130283"
"window_1027319","chr16",11792500,11802500,10001,"*",178,70.6349206349206,"window_1027319","29066",11750586,11797258,46673,"-",0,"overlapStart",0,"ZC3H7A","zinc finger CCCH-type containing 7A"
"window_1027320","chr16",11795000,11805000,10001,"*",178,70.6349206349206,"window_1027320","29066",11750586,11797258,46673,"-",0,"overlapStart",0,"ZC3H7A","zinc finger CCCH-type containing 7A"
"window_1027321","chr16",11797500,11807500,10001,"*",178,70.6349206349206,"window_1027321","29066",11750586,11797258,46673,"-",241,"upstream",241,"ZC3H7A","zinc finger CCCH-type containing 7A"
"window_1034137","chr16",28837500,28847500,10001,"*",178,70.6349206349206,"window_1034137","7284",28842411,28846348,3938,"-",0,"includeFeature",0,"TUFM","Tu translation elongation factor, mitochondrial"
"window_1034137.1","chr16",28837500,28847500,10001,"*",178,70.6349206349206,"window_1034137","25970",28846600,28874212,27613,"+",0,"overlapStart",0,"SH2B1","SH2B adaptor protein 1"
"window_1034137.2","chr16",28837500,28847500,10001,"*",178,70.6349206349206,"window_1034137","100616256",28843919,28844007,89,"-",0,"includeFeature",0,"MIR4721","microRNA 4721"
"window_1034742","chr16",30350000,30360000,10001,"*",178,70.6349206349206,"window_1034742","10421",30350773,30355308,4536,"-",0,"includeFeature",0,"CD2BP2","CD2 cytoplasmic tail binding protein 2"
"window_1050811","chr16",70522500,70532500,10001,"*",178,70.6349206349206,"window_1050811","25839",70480568,70523558,42991,"-",0,"overlapStart",0,"COG4","component of oligomeric golgi complex 4"
"window_1050811.1","chr16",70522500,70532500,10001,"*",178,70.6349206349206,"window_1050811","23450",70523791,70577668,53878,"+",0,"overlapStart",0,"SF3B3","splicing factor 3b subunit 3"
"window_1050811.2","chr16",70522500,70532500,10001,"*",178,70.6349206349206,"window_1050811","100113402",70529509,70529588,80,"+",0,"includeFeature",0,"SNORD111B","small nucleolar RNA, C/D box 111B"
"window_1060713","chr17",4937500,4947500,10001,"*",178,70.6349206349206,"window_1060713","26001",4940008,4945222,5215,"+",0,"includeFeature",0,"RNF167","ring finger protein 167"
"window_1060713.1","chr17",4937500,4947500,10001,"*",178,70.6349206349206,"window_1060713","8402",4937130,4940053,2924,"-",0,"overlapStart",0,"SLC25A11","solute carrier family 25 member 11"
"window_1060713.2","chr17",4937500,4947500,10001,"*",178,70.6349206349206,"window_1060713","2027",4948092,4957131,9040,"+",591,"upstream",591,"ENO3","enolase 3"
"window_1060713.3","chr17",4937500,4947500,10001,"*",178,70.6349206349206,"window_1060713","5216",4945652,4949061,3410,"-",0,"overlapEnd",1560,"PFN1","profilin 1"
"window_1061657","chr17",7297500,7307500,10001,"*",178,70.6349206349206,"window_1061657","51087",7288263,7294639,6377,"-",2860,"upstream",2860,"YBX2","Y-box binding protein 2"
"window_1061657.1","chr17",7297500,7307500,10001,"*",178,70.6349206349206,"window_1061657","1984",7306999,7312463,5465,"+",0,"overlapStart",0,"EIF5A","eukaryotic translation initiation factor 5A"
"window_1061663","chr17",7312500,7322500,10001,"*",178,70.6349206349206,"window_1061663","2874",7311324,7319174,7851,"-",0,"overlapStart",0,"GPS2","G protein pathway suppressor 2"
"window_1061666","chr17",7320000,7330000,10001,"*",178,70.6349206349206,"window_1061666","2874",7311324,7319174,7851,"-",825,"upstream",825,"GPS2","G protein pathway suppressor 2"
"window_1061666.1","chr17",7320000,7330000,10001,"*",178,70.6349206349206,"window_1061666","84461",7315628,7329393,13766,"-",0,"overlapStart",0,"NEURL4","neuralized E3 ubiquitin protein ligase 4"
"window_1070224","chr17",28715000,28725000,10001,"*",178,70.6349206349206,"window_1070224","83871",28714281,28718429,4149,"-",0,"overlapStart",0,"RAB34","RAB34, member RAS oncogene family"
"window_1070224.1","chr17",28715000,28725000,10001,"*",178,70.6349206349206,"window_1070224","6147",28719985,28724359,4375,"+",0,"includeFeature",0,"RPL23A","ribosomal protein L23a"
"window_1070224.2","chr17",28715000,28725000,10001,"*",178,70.6349206349206,"window_1070224","26808",28720550,28720616,67,"+",0,"includeFeature",0,"SNORD42B","small nucleolar RNA, C/D box 42B"
"window_1070224.3","chr17",28715000,28725000,10001,"*",178,70.6349206349206,"window_1070224","26773",28722582,28722653,72,"+",0,"includeFeature",0,"SNORD4A","small nucleolar RNA, C/D box 4A"
"window_1070224.4","chr17",28715000,28725000,10001,"*",178,70.6349206349206,"window_1070224","26809",28723429,28723492,64,"+",0,"includeFeature",0,"SNORD42A","small nucleolar RNA, C/D box 42A"
"window_1070224.5","chr17",28715000,28725000,10001,"*",178,70.6349206349206,"window_1070224","26772",28723682,28723753,72,"+",0,"includeFeature",0,"SNORD4B","small nucleolar RNA, C/D box 4B"
"window_1070224.6","chr17",28715000,28725000,10001,"*",178,70.6349206349206,"window_1070224","284086",28725897,28743455,17559,"+",896,"upstream",896,"NEK8","NIMA related kinase 8"
"window_1070224.7","chr17",28715000,28725000,10001,"*",178,70.6349206349206,"window_1070224","116238",28724348,28727935,3588,"-",0,"overlapEnd",2934,"TLCD1","TLC domain containing 1"
"window_1076414","chr17",44190000,44200000,10001,"*",178,70.6349206349206,"window_1076414","56970",44191805,44200113,8309,"-",0,"overlapEnd",112,"ATXN7L3","ataxin 7 like 3"
"window_1081937","chr17",57997500,58007500,10001,"*",178,70.6349206349206,"window_1081937","6426",57989038,58007346,18309,"-",0,"overlapStart",0,"SRSF1","serine and arginine rich splicing factor 1"
"window_1082892","chr17",60385000,60395000,10001,"*",178,70.6349206349206,"window_1082892","124773",60392429,60431426,38998,"+",0,"overlapStart",0,"C17orf64","chromosome 17 open reading frame 64"
"window_1088012","chr17",73185000,73195000,10001,"*",178,70.6349206349206,"window_1088012","9382",73192632,73208507,15876,"+",0,"overlapStart",0,"COG1","component of oligomeric golgi complex 1"
"window_1089164","chr17",76065000,76075000,10001,"*",178,70.6349206349206,"window_1089164","353174",76071961,76082806,10846,"+",0,"overlapStart",0,"ZACN","zinc activated ion channel"
"window_1089164.1","chr17",76065000,76075000,10001,"*",178,70.6349206349206,"window_1089164","6730",76038775,76072517,33743,"-",0,"overlapStart",0,"SRP68","signal recognition particle 68"
"window_1089164.2","chr17",76065000,76075000,10001,"*",178,70.6349206349206,"window_1089164","8811",76074781,76077537,2757,"+",0,"overlapStart",0,"GALR2","galanin receptor 2"
"window_1090670","chr17",79830000,79840000,10001,"*",178,70.6349206349206,"window_1090670","8535",79833156,79839440,6285,"-",0,"includeFeature",0,"CBX4","chromobox 4"
"window_1090671","chr17",79832500,79842500,10001,"*",178,70.6349206349206,"window_1090671","8535",79833156,79839440,6285,"-",0,"includeFeature",0,"CBX4","chromobox 4"
"window_1090672","chr17",79835000,79845000,10001,"*",178,70.6349206349206,"window_1090672","8535",79833156,79839440,6285,"-",0,"overlapStart",0,"CBX4","chromobox 4"
"window_1091348","chr17",81525000,81535000,10001,"*",178,70.6349206349206,"window_1091348","71",81509971,81523847,13877,"-",1152,"upstream",1152,"ACTG1","actin gamma 1"
"window_1091348.1","chr17",81525000,81535000,10001,"*",178,70.6349206349206,"window_1091348","25794",81528396,81537130,8735,"+",0,"overlapStart",0,"FSCN2","fascin actin-bundling protein 2, retinal"
"window_1091508","chr17",81925000,81935000,10001,"*",178,70.6349206349206,"window_1091508","4097",81918270,81927735,9466,"-",0,"overlapStart",0,"MAFG","MAF bZIP transcription factor G"
"window_1091508.1","chr17",81925000,81935000,10001,"*",178,70.6349206349206,"window_1091508","92659",81927829,81930753,2925,"+",0,"includeFeature",0,"MAFG-DT","MAFG divergent transcript"
"window_1091575","chr17",82092500,82102500,10001,"*",178,70.6349206349206,"window_1091575","2194",82078338,82098294,19957,"-",0,"overlapStart",0,"FASN","fatty acid synthase"
"window_1136833","chr20",31605000,31615000,10001,"*",178,70.6349206349206,"window_1136833","3397",31605283,31606515,1233,"+",0,"includeFeature",0,"ID1","inhibitor of DNA binding 1, HLH protein"
"window_1136833.1","chr20",31605000,31615000,10001,"*",178,70.6349206349206,"window_1136833","100422904",31607186,31607240,55,"+",0,"includeFeature",0,"MIR3193","microRNA 3193"
"window_1149109","chr20",62295000,62305000,10001,"*",178,70.6349206349206,"window_1149109","11047",62302093,62308862,6770,"+",0,"overlapStart",0,"ADRM1","adhesion regulating molecule 1"
"window_1149141","chr20",62375000,62385000,10001,"*",178,70.6349206349206,"window_1149141","6227",62387103,62388520,1418,"+",2102,"upstream",2102,"RPS21","ribosomal protein S21"
"window_1150403","chr19",1085000,1095000,10001,"*",178,70.6349206349206,"window_1150403","5434",1086574,1095380,8807,"-",0,"overlapEnd",379,"POLR2E","RNA polymerase II, I and III subunit E"
"window_1150557","chr19",1470000,1480000,10001,"*",178,70.6349206349206,"window_1150557","148223",1461143,1479556,18414,"-",0,"overlapStart",0,"C19orf25","chromosome 19 open reading frame 25"
"window_1150875","chr19",2265000,2275000,10001,"*",178,70.6349206349206,"window_1150875","4946",2269509,2273490,3982,"+",0,"includeFeature",0,"OAZ1","ornithine decarboxylase antizyme 1"
"window_1150875.1","chr19",2265000,2275000,10001,"*",178,70.6349206349206,"window_1150875","56928",2269525,2355095,85571,"+",0,"overlapStart",0,"SPPL2B","signal peptide peptidase like 2B"
"window_1150875.2","chr19",2265000,2275000,10001,"*",178,70.6349206349206,"window_1150875","126306",2252252,2269759,17508,"-",0,"overlapStart",0,"JSRP1","junctional sarcoplasmic reticulum protein 1"
"window_1151381","chr19",3530000,3540000,10001,"*",178,70.6349206349206,"window_1151381","100128569",3539154,3544030,4877,"+",0,"overlapStart",0,"C19orf71","chromosome 19 open reading frame 71"
"window_1155086","chr19",12792500,12802500,10001,"*",178,70.6349206349206,"window_1155086","3726",12791486,12793315,1830,"+",0,"overlapEnd",1013,"JUNB","JunB proto-oncogene, AP-1 transcription factor subunit"
"window_1155086.1","chr19",12792500,12802500,10001,"*",178,70.6349206349206,"window_1155086","29911",12763003,12792582,29580,"-",0,"overlapStart",0,"HOOK2","hook microtubule tethering protein 2"
"window_1155086.2","chr19",12792500,12802500,10001,"*",178,70.6349206349206,"window_1155086","7001",12796820,12801800,4981,"-",0,"includeFeature",0,"PRDX2","peroxiredoxin 2"
"window_1155086.3","chr19",12792500,12802500,10001,"*",178,70.6349206349206,"window_1155086","10535",12802063,12815201,13139,"+",0,"overlapStart",0,"RNASEH2A","ribonuclease H2 subunit A"
"window_1155144","chr19",12937500,12947500,10001,"*",178,70.6349206349206,"window_1155144","811",12938578,12944489,5912,"+",0,"includeFeature",0,"CALR","calreticulin"
"window_1155144.1","chr19",12937500,12947500,10001,"*",178,70.6349206349206,"window_1155144","102466659",12940484,12940540,57,"+",0,"includeFeature",0,"MIR6515","microRNA 6515"
"window_1155144.2","chr19",12937500,12947500,10001,"*",178,70.6349206349206,"window_1155144","5886",12945855,12953642,7788,"+",0,"overlapStart",0,"RAD23A","RAD23 homolog A, nucleotide excision repair protein"
"window_1156797","chr19",17070000,17080000,10001,"*",178,70.6349206349206,"window_1156797","93323",17049729,17075625,25897,"-",0,"overlapStart",0,"HAUS8","HAUS augmin like complex subunit 8"
"window_1156797.1","chr19",17070000,17080000,10001,"*",178,70.6349206349206,"window_1156797","4650",17075781,17214537,138757,"+",0,"overlapStart",0,"MYO9B","myosin IXB"
"window_1157146","chr19",17942500,17952500,10001,"*",178,70.6349206349206,"window_1157146","3780",17951293,18000080,48788,"+",0,"overlapStart",0,"KCNN1","potassium calcium-activated channel subfamily N member 1"
"window_1164072","chr19",35257500,35267500,10001,"*",178,70.6349206349206,"window_1164072","7392",35268962,35279821,10860,"+",1461,"upstream",1461,"USF2","upstream transcription factor 2, c-fos interacting"
"window_1165727","chr19",39395000,39405000,10001,"*",178,70.6349206349206,"window_1165727","7538",39406847,39409412,2566,"+",1846,"upstream",1846,"ZFP36","ZFP36 ring finger protein"
"window_1166492","chr19",41307500,41317500,10001,"*",178,70.6349206349206,"window_1166492","90324",41310172,41324873,14702,"+",0,"overlapStart",0,"CCDC97","coiled-coil domain containing 97"
"window_1169553","chr19",48960000,48970000,10001,"*",178,70.6349206349206,"window_1169553","2512",48965309,48966879,1571,"+",0,"includeFeature",0,"FTL","ferritin light chain"
"window_1169910","chr19",49852500,49862500,10001,"*",178,70.6349206349206,"window_1169910","53635",49850735,49860744,10010,"+",0,"overlapEnd",1764,"PTOV1","PTOV1 extended AT-hook containing adaptor protein"
"window_1169910.1","chr19",49852500,49862500,10001,"*",178,70.6349206349206,"window_1169910","100506033",49838639,49851676,13038,"-",823,"upstream",823,"PTOV1-AS1","PTOV1 antisense RNA 1"
"window_1169910.2","chr19",49852500,49862500,10001,"*",178,70.6349206349206,"window_1169910","100616313",49854591,49854651,61,"+",0,"includeFeature",0,"MIR4749","microRNA 4749"
"window_1169910.3","chr19",49852500,49862500,10001,"*",178,70.6349206349206,"window_1169910","101928378",49856970,49859289,2320,"-",0,"includeFeature",0,"PTOV1-AS2","PTOV1 antisense RNA 2"
"window_1170285","chr19",50790000,50800000,10001,"*",178,70.6349206349206,"window_1170285","93650",50790415,50795219,4805,"+",0,"includeFeature",0,"ACP4","acid phosphatase 4"
"window_1170285.1","chr19",50790000,50800000,10001,"*",178,70.6349206349206,"window_1170285","105372440",50776141,50793142,17002,"-",0,"overlapStart",0,"LOC105372440","uncharacterized LOC105372440"
"window_1170285.2","chr19",50790000,50800000,10001,"*",178,70.6349206349206,"window_1170285","692203",50799032,50799122,91,"-",0,"includeFeature",0,"SNORD88B","small nucleolar RNA, C/D box 88B"
"window_1170285.3","chr19",50790000,50800000,10001,"*",178,70.6349206349206,"window_1170285","692202",50799442,50799532,91,"-",0,"includeFeature",0,"SNORD88A","small nucleolar RNA, C/D box 88A"
"window_1171513","chr19",53860000,53870000,10001,"*",178,70.6349206349206,"window_1171513","91663",53864763,53876435,11673,"+",0,"overlapStart",0,"MYADM","myeloid associated differentiation marker"
"window_1209083","chr22",31937500,31947500,10001,"*",178,70.6349206349206,"window_1209083","7533",31944522,31957603,13082,"+",0,"overlapStart",0,"YWHAH","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta"
"window_1209083.1","chr22",31937500,31947500,10001,"*",178,70.6349206349206,"window_1209083","25775",31932714,31945518,12805,"-",0,"overlapStart",0,"C22orf24","chromosome 22 putative open reading frame 24"
"window_1209084","chr22",31940000,31950000,10001,"*",178,70.6349206349206,"window_1209084","7533",31944522,31957603,13082,"+",0,"overlapStart",0,"YWHAH","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta"
"window_1209084.1","chr22",31940000,31950000,10001,"*",178,70.6349206349206,"window_1209084","25775",31932714,31945518,12805,"-",0,"overlapStart",0,"C22orf24","chromosome 22 putative open reading frame 24"
"window_1211634","chr22",38315000,38325000,10001,"*",178,70.6349206349206,"window_1211634","1454",38290691,38318084,27394,"-",0,"overlapStart",0,"CSNK1E","casein kinase 1 epsilon"
"window_1212120","chr22",39530000,39540000,10001,"*",178,70.6349206349206,"window_1212120","91582",39529093,39532761,3669,"-",0,"overlapStart",0,"RPS19BP1","ribosomal protein S19 binding protein 1"
"window_963","chr1",2405000,2415000,10001,"*",179,71.031746031746,"window_963","5192",2403964,2413797,9834,"-",0,"overlapStart",0,"PEX10","peroxisomal biogenesis factor 10"
"window_3552","chr1",8877500,8887500,10001,"*",179,71.031746031746,"window_3552","100505975",8878835,8879894,1060,"+",0,"includeFeature",0,"ENO1-AS1","ENO1 antisense RNA 1"
"window_3552.1","chr1",8877500,8887500,10001,"*",179,71.031746031746,"window_3552","2023",8861000,8879190,18191,"-",0,"overlapStart",0,"ENO1","enolase 1"
"window_11670","chr1",29172500,29182500,10001,"*",179,71.031746031746,"window_11670","6429",29147743,29181900,34158,"-",0,"overlapStart",0,"SRSF4","serine and arginine rich splicing factor 4"
"window_15196","chr1",37987500,37997500,10001,"*",179,71.031746031746,"window_15196","10946",37956975,37990075,33101,"-",0,"overlapStart",0,"SF3A3","splicing factor 3a subunit 3"
"window_17353","chr1",43380000,43390000,10001,"*",179,71.031746031746,"window_17353","112950",43383917,43389808,5892,"-",0,"includeFeature",0,"MED8","mediator complex subunit 8"
"window_17353.1","chr1",43380000,43390000,10001,"*",179,71.031746031746,"window_17353","23334",43389882,43454247,64366,"+",0,"overlapStart",0,"SZT2","SZT2 subunit of KICSTOR complex"
"window_17592","chr1",43977500,43987500,10001,"*",179,71.031746031746,"window_17592","8704",43978943,43991170,12228,"+",0,"overlapStart",0,"B4GALT2","beta-1,4-galactosyltransferase 2"
"window_17593","chr1",43980000,43990000,10001,"*",179,71.031746031746,"window_17593","8704",43978943,43991170,12228,"+",0,"inside",1056,"B4GALT2","beta-1,4-galactosyltransferase 2"
"window_17593.1","chr1",43980000,43990000,10001,"*",179,71.031746031746,"window_17593","149473",43991359,43996528,5170,"+",1358,"upstream",1358,"CCDC24","coiled-coil domain containing 24"
"window_18518","chr1",46292500,46302500,10001,"*",179,71.031746031746,"window_18518","10489",46261196,46303608,42413,"-",0,"inside",1107,"LRRC41","leucine rich repeat containing 41"
"window_18518.1","chr1",46292500,46302500,10001,"*",179,71.031746031746,"window_18518","7388",46303698,46316776,13079,"+",1197,"upstream",1197,"UQCRH","ubiquinol-cytochrome c reductase hinge protein"
"window_21578","chr1",53942500,53952500,10001,"*",179,71.031746031746,"window_21578","51668",53916574,53945929,29356,"-",0,"overlapStart",0,"HSPB11","heat shock protein family B (small) member 11"
"window_21578.1","chr1",53942500,53952500,10001,"*",179,71.031746031746,"window_21578","115353",53946085,53968168,22084,"+",0,"overlapStart",0,"LRRC42","leucine rich repeat containing 42"
"window_45903","chr1",114755000,114765000,10001,"*",179,71.031746031746,"window_45903","7812",114716913,114758676,41764,"-",0,"overlapStart",0,"CSDE1","cold shock domain containing E1"
"window_58369","chr1",145920000,145930000,10001,"*",179,71.031746031746,"window_58369","8799",145911350,145918717,7368,"-",1282,"upstream",1282,"PEX11B","peroxisomal biogenesis factor 11 beta"
"window_58369.1","chr1",145920000,145930000,10001,"*",179,71.031746031746,"window_58369","114814",145919013,145925341,6329,"+",0,"overlapEnd",986,"GNRHR2","gonadotropin releasing hormone receptor 2 (pseudogene)"
"window_58369.2","chr1",145920000,145930000,10001,"*",179,71.031746031746,"window_58369","105371260",145926590,145949043,22454,"+",0,"overlapStart",0,"LIX1L-AS1","LIX1L antisense RNA 1"
"window_58369.3","chr1",145920000,145930000,10001,"*",179,71.031746031746,"window_58369","84265",145927258,145978848,51591,"+",0,"overlapStart",0,"POLR3GL","RNA polymerase III subunit GL"
"window_58369.4","chr1",145920000,145930000,10001,"*",179,71.031746031746,"window_58369","9939",145917714,145927678,9965,"-",0,"overlapStart",0,"RBM8A","RNA binding motif protein 8A"
"window_58370","chr1",145922500,145932500,10001,"*",179,71.031746031746,"window_58370","105371260",145926590,145949043,22454,"+",0,"overlapStart",0,"LIX1L-AS1","LIX1L antisense RNA 1"
"window_58370.1","chr1",145922500,145932500,10001,"*",179,71.031746031746,"window_58370","84265",145927258,145978848,51591,"+",0,"overlapStart",0,"POLR3GL","RNA polymerase III subunit GL"
"window_58370.2","chr1",145922500,145932500,10001,"*",179,71.031746031746,"window_58370","9939",145917714,145927678,9965,"-",0,"overlapStart",0,"RBM8A","RNA binding motif protein 8A"
