"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_1153498","chr19",8822500,8832500,10001,"*",82,32.5396825396825,"window_1153498","148156",8806170,8832314,26145,"-",0,"overlapStart",0,"ZNF558","zinc finger protein 558"
"window_1153624","chr19",9137500,9147500,10001,"*",82,32.5396825396825,"window_1153624","57693",9140397,9163424,23028,"+",0,"overlapStart",0,"ZNF317","zinc finger protein 317"
"window_1154249","chr19",10700000,10710000,10001,"*",82,32.5396825396825,"window_1154249","81890",10701430,10713437,12008,"+",0,"overlapStart",0,"QTRT1","queuine tRNA-ribosyltransferase catalytic subunit 1"
"window_1154823","chr19",12135000,12145000,10001,"*",82,32.5396825396825,"window_1154823","7568",12092843,12140355,47513,"-",0,"overlapStart",0,"ZNF20","zinc finger protein 20"
"window_1154883","chr19",12285000,12295000,10001,"*",82,32.5396825396825,"window_1154883","51710",12224686,12294887,70202,"-",0,"overlapStart",0,"ZNF44","zinc finger protein 44"
"window_1156019","chr19",15125000,15135000,10001,"*",82,32.5396825396825,"window_1156019","10994",15114984,15125786,10803,"-",0,"overlapStart",0,"ILVBL","ilvB acetolactate synthase like"
"window_1156697","chr19",16820000,16830000,10001,"*",82,32.5396825396825,"window_1156697","23309",16829400,16880353,50954,"+",0,"overlapStart",0,"SIN3B","SIN3 transcription regulator family member B"
"window_1156978","chr19",17522500,17532500,10001,"*",82,32.5396825396825,"window_1156978","199786",17523301,17553839,30539,"+",0,"overlapStart",0,"NIBAN3","niban apoptosis regulator 3"
"window_1157812","chr19",19607500,19617500,10001,"*",82,32.5396825396825,"window_1157812","80714",19561707,19618693,56987,"-",0,"inside",1192,"PBX4","PBX homeobox 4"
"window_1158497","chr19",21320000,21330000,10001,"*",82,32.5396825396825,"window_1158497","7562",21291160,21329425,38266,"-",0,"overlapStart",0,"ZNF708","zinc finger protein 708"
"window_1164466","chr19",36242500,36252500,10001,"*",82,32.5396825396825,"window_1164466","147929",36182060,36246257,64198,"-",0,"overlapStart",0,"ZNF565","zinc finger protein 565"
"window_1166447","chr19",41195000,41205000,10001,"*",82,32.5396825396825,"window_1166447","29785",41193210,41207539,14330,"+",0,"inside",1789,"CYP2S1","cytochrome P450 family 2 subfamily S member 1"
"window_1166736","chr19",41917500,41927500,10001,"*",82,32.5396825396825,"window_1166736","100505585",41923094,41930150,7057,"+",0,"overlapStart",0,"LOC100505585","uncharacterized LOC100505585"
"window_1166736.1","chr19",41917500,41927500,10001,"*",82,32.5396825396825,"window_1166736","390937",41907705,41928516,20812,"-",0,"inside",1015,"ERFL","ETS repressor factor like"
"window_1166739","chr19",41925000,41935000,10001,"*",82,32.5396825396825,"window_1166739","100505585",41923094,41930150,7057,"+",0,"overlapEnd",1905,"LOC100505585","uncharacterized LOC100505585"
"window_1166739.1","chr19",41925000,41935000,10001,"*",82,32.5396825396825,"window_1166739","390937",41907705,41928516,20812,"-",0,"overlapStart",0,"ERFL","ETS repressor factor like"
"window_1167422","chr19",43632500,43642500,10001,"*",82,32.5396825396825,"window_1167422","199731",43622368,43639850,17483,"-",0,"overlapStart",0,"CADM4","cell adhesion molecule 4"
"window_1168449","chr19",46200000,46210000,10001,"*",82,32.5396825396825,"window_1168449","93429",46201580,46214838,13259,"+",0,"overlapStart",0,"LOC93429","uncharacterized LOC93429"
"window_1168449.1","chr19",46200000,46210000,10001,"*",82,32.5396825396825,"window_1168449","645553",46189029,46203160,14132,"-",0,"overlapStart",0,"IGFL2-AS1","IGFL2 antisense RNA 1"
"window_1169408","chr19",48597500,48607500,10001,"*",82,32.5396825396825,"window_1169408","171169",48606742,48607714,973,"+",0,"overlapStart",0,"SPACA4","sperm acrosome associated 4"
"window_1170222","chr19",50632500,50642500,10001,"*",82,32.5396825396825,"window_1170222","84258",50621977,50639881,17905,"-",0,"overlapStart",0,"SYT3","synaptotagmin 3"
"window_1170822","chr19",52132500,52142500,10001,"*",82,32.5396825396825,"window_1170822","90317",52113091,52139938,26848,"-",0,"overlapStart",0,"ZNF616","zinc finger protein 616"
"window_1172048","chr19",55197500,55207500,10001,"*",82,32.5396825396825,"window_1172048","5794",55181247,55209506,28260,"-",0,"inside",2005,"PTPRH","protein tyrosine phosphatase receptor type H"
"window_1172605","chr19",56590000,56600000,10001,"*",82,32.5396825396825,"window_1172605","58491",56595264,56626481,31218,"+",0,"overlapStart",0,"ZNF71","zinc finger protein 71"
"window_1172605.1","chr19",56590000,56600000,10001,"*",82,32.5396825396825,"window_1172605","101929059",56595313,56823395,228083,"+",0,"overlapStart",0,"ZIM2-AS1","ZIM2 antisense RNA 1"
"window_1172605.2","chr19",56590000,56600000,10001,"*",82,32.5396825396825,"window_1172605","114818278",56595335,56610543,15209,"+",0,"overlapStart",0,"ZNF71-SMIM17","ZNF71-SMIM17 readthrough (NMD candidate)"
"window_1172606","chr19",56592500,56602500,10001,"*",82,32.5396825396825,"window_1172606","58491",56595264,56626481,31218,"+",0,"overlapStart",0,"ZNF71","zinc finger protein 71"
"window_1172606.1","chr19",56592500,56602500,10001,"*",82,32.5396825396825,"window_1172606","101929059",56595313,56823395,228083,"+",0,"overlapStart",0,"ZIM2-AS1","ZIM2 antisense RNA 1"
"window_1172606.2","chr19",56592500,56602500,10001,"*",82,32.5396825396825,"window_1172606","114818278",56595335,56610543,15209,"+",0,"overlapStart",0,"ZNF71-SMIM17","ZNF71-SMIM17 readthrough (NMD candidate)"
"window_1173059","chr19",57725000,57735000,10001,"*",82,32.5396825396825,"window_1173059","79891",57719751,57727624,7874,"-",0,"overlapStart",0,"ZNF671","zinc finger protein 671"
"window_1204385","chr22",20192500,20202500,10001,"*",82,32.5396825396825,"window_1204385","284865",20198729,20204918,6190,"-",0,"overlapEnd",2417,"LINC02891","long intergenic non-protein coding RNA 2891"
"window_1204890","chr22",21455000,21465000,10001,"*",82,32.5396825396825,"window_1204890","645426",21466423,21471269,4847,"+",1422,"upstream",1422,"TMEM191C","transmembrane protein 191C"
"window_1204929","chr22",21552500,21562500,10001,"*",82,32.5396825396825,"window_1204929","440804",21545357,21550831,5475,"-",1668,"upstream",1668,"RIMBP3B","RIMS binding protein 3B"
"window_1204999","chr22",21727500,21737500,10001,"*",82,32.5396825396825,"window_1204999","29799",21697536,21735794,38259,"-",0,"overlapStart",0,"YPEL1","yippee like 1"
"window_1208210","chr22",29755000,29765000,10001,"*",82,32.5396825396825,"window_1208210","55954",29730956,29767011,36056,"-",0,"inside",2010,"ZMAT5","zinc finger matrin-type 5"
"window_1208210.1","chr22",29755000,29765000,10001,"*",82,32.5396825396825,"window_1208210","29796",29767369,29770413,3045,"+",2368,"upstream",2368,"UQCR10","ubiquinol-cytochrome c reductase, complex III subunit X"
"window_1210463","chr22",35387500,35397500,10001,"*",82,32.5396825396825,"window_1210463","4174",35400134,35425431,25298,"+",2633,"upstream",2633,"MCM5","minichromosome maintenance complex component 5"
"window_1211487","chr22",37947500,37957500,10001,"*",82,32.5396825396825,"window_1211487","5435",37952607,38041106,88500,"+",0,"overlapStart",0,"POLR2F","RNA polymerase II, I and III subunit F"
"window_1211487.1","chr22",37947500,37957500,10001,"*",82,32.5396825396825,"window_1211487","84645",37943050,37953669,10620,"-",0,"overlapStart",0,"C22orf23","chromosome 22 open reading frame 23"
"window_1212856","chr22",41370000,41380000,10001,"*",82,32.5396825396825,"window_1212856","7008",41367333,41399326,31994,"+",0,"inside",2666,"TEF","TEF transcription factor, PAR bZIP family member"
"window_1212952","chr22",41610000,41620000,10001,"*",82,32.5396825396825,"window_1212952","27351",41598028,41621043,23016,"-",0,"inside",1042,"DESI1","desumoylating isopeptidase 1"
"window_1212952.1","chr22",41610000,41620000,10001,"*",82,32.5396825396825,"window_1212952","2547",41621119,41664048,42930,"+",1118,"upstream",1118,"XRCC6","X-ray repair cross complementing 6"
"window_1213087","chr22",41947500,41957500,10001,"*",82,32.5396825396825,"window_1213087","79019",41938737,41947152,8416,"-",347,"upstream",347,"CENPM","centromere protein M"
"window_1213087.1","chr22",41947500,41957500,10001,"*",82,32.5396825396825,"window_1213087","339674",41952174,41958933,6760,"+",0,"overlapStart",0,"LINC00634","long intergenic non-protein coding RNA 634"
"window_1213973","chr22",44162500,44172500,10001,"*",82,32.5396825396825,"window_1213973","64098",44172956,44219533,46578,"+",455,"upstream",455,"PARVG","parvin gamma"
"window_1214608","chr22",45750000,45760000,10001,"*",82,32.5396825396825,"window_1214608","100616253",45760524,45760598,75,"+",523,"upstream",523,"MIR4762","microRNA 4762"
"window_1216498","chr22",50475000,50485000,10001,"*",82,32.5396825396825,"window_1216498","6305",50445000,50475035,30036,"-",0,"overlapStart",0,"SBF1","SET binding factor 1"
"window_1216498.1","chr22",50475000,50485000,10001,"*",82,32.5396825396825,"window_1216498","79924",50481543,50486440,4898,"+",0,"overlapStart",0,"ADM2","adrenomedullin 2"
"window_1216498.2","chr22",50475000,50485000,10001,"*",82,32.5396825396825,"window_1216498","55586",50486784,50490648,3865,"+",1783,"upstream",1783,"MIOX","myo-inositol oxygenase"
"window_1216502","chr22",50485000,50495000,10001,"*",82,32.5396825396825,"window_1216502","55586",50486784,50490648,3865,"+",0,"includeFeature",0,"MIOX","myo-inositol oxygenase"
"window_1227374","chr21",26845000,26855000,10001,"*",82,32.5396825396825,"window_1227374","9510",26835755,26845409,9655,"-",0,"overlapStart",0,"ADAMTS1","ADAM metallopeptidase with thrombospondin type 1 motif 1"
"window_1231543","chr21",37267500,37277500,10001,"*",82,32.5396825396825,"window_1231543","10311",37223420,37267919,44500,"-",0,"overlapStart",0,"VPS26C","VPS26 endosomal protein sorting factor C"
"window_1233102","chr21",41165000,41175000,10001,"*",82,32.5396825396825,"window_1233102","100423023",41167557,41167629,73,"+",0,"includeFeature",0,"MIR3197","microRNA 3197"
"window_1233102.1","chr21",41165000,41175000,10001,"*",82,32.5396825396825,"window_1233102","25825",41167801,41282530,114730,"+",0,"overlapStart",0,"BACE2","beta-secretase 2"
"window_424","chr1",1057500,1067500,10001,"*",83,32.9365079365079,"window_424","100288175",1059708,1069355,9648,"+",0,"overlapStart",0,"LOC100288175","uncharacterized LOC100288175"
"window_589","chr1",1470000,1480000,10001,"*",83,32.9365079365079,"window_589","83858",1471765,1497848,26084,"+",0,"overlapStart",0,"ATAD3B","ATPase family AAA domain containing 3B"
"window_629","chr1",1570000,1580000,10001,"*",83,32.9365079365079,"window_629","29101",1541673,1574863,33191,"-",0,"overlapStart",0,"SSU72","SSU72 homolog, RNA polymerase II CTD phosphatase"
"window_660","chr1",1647500,1657500,10001,"*",83,32.9365079365079,"window_660","984",1635227,1659012,23786,"-",0,"inside",1511,"CDK11B","cyclin dependent kinase 11B"
"window_1499","chr1",3745000,3755000,10001,"*",83,32.9365079365079,"window_1499","148870",3746460,3771645,25186,"+",0,"overlapStart",0,"CCDC27","coiled-coil domain containing 27"
"window_1499.1","chr1",3745000,3755000,10001,"*",83,32.9365079365079,"window_1499","57212",3735511,3747373,11863,"-",0,"overlapStart",0,"TP73-AS1","TP73 antisense RNA 1"
"window_3976","chr1",9937500,9947500,10001,"*",83,32.9365079365079,"window_3976","64802",9942923,9985501,42579,"+",0,"overlapStart",0,"NMNAT1","nicotinamide nucleotide adenylyltransferase 1"
"window_3976.1","chr1",9937500,9947500,10001,"*",83,32.9365079365079,"window_3976","84328",9922113,9943407,21295,"-",0,"overlapStart",0,"LZIC","leucine zipper and CTNNBIP1 domain containing"
"window_6407","chr1",16015000,16025000,10001,"*",83,32.9365079365079,"window_6407","1187",16018875,16034050,15176,"+",0,"overlapStart",0,"CLCNKA","chloride voltage-gated channel Ka"
"window_6407.1","chr1",16015000,16025000,10001,"*",83,32.9365079365079,"window_6407","27129",16014028,16019594,5567,"-",0,"overlapStart",0,"HSPB7","heat shock protein family B (small) member 7"
"window_10341","chr1",25850000,25860000,10001,"*",83,32.9365079365079,"window_10341","79000",25831913,25859458,27546,"-",0,"overlapStart",0,"AUNIP","aurora kinase A and ninein interacting protein"
"window_10345","chr1",25860000,25870000,10001,"*",83,32.9365079365079,"window_10345","79000",25831913,25859458,27546,"-",541,"upstream",541,"AUNIP","aurora kinase A and ninein interacting protein"
"window_10345.1","chr1",25860000,25870000,10001,"*",83,32.9365079365079,"window_10345","164091",25861210,25871253,10044,"-",0,"overlapEnd",1252,"PAQR7","progestin and adipoQ receptor family member 7"
"window_14308","chr1",35767500,35777500,10001,"*",83,32.9365079365079,"window_14308","63967",35720218,35769978,49761,"-",0,"overlapStart",0,"CLSPN","claspin"
"window_14557","chr1",36390000,36400000,10001,"*",83,32.9365079365079,"window_14557","84967",36391238,36397908,6671,"-",0,"includeFeature",0,"LSM10","LSM10, U7 small nuclear RNA associated"
"window_15175","chr1",37935000,37945000,10001,"*",83,32.9365079365079,"window_15175","3633",37860697,37947057,86361,"-",0,"inside",2056,"INPP5B","inositol polyphosphate-5-phosphatase B"
"window_15593","chr1",38980000,38990000,10001,"*",83,32.9365079365079,"window_15593","79647",38991276,39006059,14784,"+",1275,"upstream",1275,"AKIRIN1","akirin 1"
"window_15983","chr1",39955000,39965000,10001,"*",83,32.9365079365079,"window_15983","84879",39955112,39969968,14857,"+",0,"overlapStart",0,"MFSD2A","major facilitator superfamily domain containing 2A"
"window_16204","chr1",40507500,40517500,10001,"*",83,32.9365079365079,"window_16204","64789",40508741,40516556,7816,"+",0,"includeFeature",0,"EXO5","exonuclease 5"
"window_16981","chr1",42450000,42460000,10001,"*",83,32.9365079365079,"window_16981","79717",42456117,42473560,17444,"+",0,"overlapStart",0,"PPCS","phosphopantothenoylcysteine synthetase"
"window_16981.1","chr1",42450000,42460000,10001,"*",83,32.9365079365079,"window_16981","84217",42430329,42456253,25925,"-",0,"overlapStart",0,"ZMYND12","zinc finger MYND-type containing 12"
"window_17896","chr1",44737500,44747500,10001,"*",83,32.9365079365079,"window_17896","11004",44739818,44767767,27950,"+",0,"overlapStart",0,"KIF2C","kinesin family member 2C"
"window_20535","chr1",51335000,51345000,10001,"*",83,32.9365079365079,"window_20535","22996",51287258,51345116,57859,"-",0,"inside",115,"TTC39A","tetratricopeptide repeat domain 39A"
"window_20749","chr1",51870000,51880000,10001,"*",83,32.9365079365079,"window_20749","4898",51789191,51878937,89747,"-",0,"overlapStart",0,"NRDC","nardilysin convertase"
"window_25073","chr1",62680000,62690000,10001,"*",83,32.9365079365079,"window_25073","85440",62454298,62688386,234089,"-",0,"overlapStart",0,"DOCK7","dedicator of cytokinesis 7"
"window_25897","chr1",64740000,64750000,10001,"*",83,32.9365079365079,"window_25897","55225",64745095,64833232,88138,"+",0,"overlapStart",0,"RAVER2","ribonucleoprotein, PTB binding 2"
"window_33630","chr1",84072500,84082500,10001,"*",83,32.9365079365079,"window_33630","5567",84078062,84238498,160437,"+",0,"overlapStart",0,"PRKACB","protein kinase cAMP-activated catalytic subunit beta"
"window_37436","chr1",93587500,93597500,10001,"*",83,32.9365079365079,"window_37436","100129046",93592199,93605573,13375,"+",0,"overlapStart",0,"BCAR3-AS1","BCAR3 antisense RNA 1"
"window_40140","chr1",100347500,100357500,10001,"*",83,32.9365079365079,"window_40140","8556",100345001,100520277,175277,"+",0,"inside",2498,"CDC14A","cell division cycle 14A"
"window_43821","chr1",109550000,109560000,10001,"*",83,32.9365079365079,"window_43821","2773",109548615,109618324,69710,"+",0,"inside",1384,"GNAI3","G protein subunit alpha i3"
"window_44081","chr1",110200000,110210000,10001,"*",83,32.9365079365079,"window_44081","3749",110211343,110283100,71758,"+",1342,"upstream",1342,"KCNC4","potassium voltage-gated channel subfamily C member 4"
"window_44081.1","chr1",110200000,110210000,10001,"*",83,32.9365079365079,"window_44081","100873974",110208834,110209987,1154,"-",0,"includeFeature",0,"LINC02586","long intergenic non-protein coding RNA 2586"
"window_45502","chr1",113752500,113762500,10001,"*",83,32.9365079365079,"window_45502","10745",113696831,113759489,62659,"-",0,"overlapStart",0,"PHTF1","putative homeodomain transcription factor 1"
"window_45832","chr1",114577500,114587500,10001,"*",83,32.9365079365079,"window_45832","10286",114567557,114581629,14073,"-",0,"overlapStart",0,"BCAS2","BCAS2 pre-mRNA processing factor"
"window_46835","chr1",117085000,117095000,10001,"*",83,32.9365079365079,"window_46835","100126331",117094643,117094728,86,"+",0,"includeFeature",0,"MIR942","microRNA 942"
"window_58381","chr1",145950000,145960000,10001,"*",83,32.9365079365079,"window_58381","128077",145933423,145958017,24595,"-",0,"overlapStart",0,"LIX1L","limb and CNS expressed 1 like"
"window_58382","chr1",145952500,145962500,10001,"*",83,32.9365079365079,"window_58382","128077",145933423,145958017,24595,"-",0,"overlapStart",0,"LIX1L","limb and CNS expressed 1 like"
"window_58382.1","chr1",145952500,145962500,10001,"*",83,32.9365079365079,"window_58382","284615",145959441,145964575,5135,"-",0,"overlapEnd",2074,"ANKRD34A","ankyrin repeat domain 34A"
"window_58898","chr1",147242500,147252500,10001,"*",83,32.9365079365079,"window_58898","2330",147175351,147243050,67700,"-",0,"overlapStart",0,"FMO5","flavin containing dimethylaniline monoxygenase 5"
"window_60119","chr1",150295000,150305000,10001,"*",83,32.9365079365079,"window_60119","54460",150293720,150308979,15260,"+",0,"inside",1279,"MRPS21","mitochondrial ribosomal protein S21"
"window_60455","chr1",151135000,151145000,10001,"*",83,32.9365079365079,"window_60455","10500",151131685,151146664,14980,"-",0,"inside",1663,"SEMA6C","semaphorin 6C"
"window_60546","chr1",151362500,151372500,10001,"*",83,32.9365079365079,"window_60546","8991",151364304,151372707,8404,"-",0,"overlapEnd",206,"SELENBP1","selenium binding protein 1"
"window_60548","chr1",151367500,151377500,10001,"*",83,32.9365079365079,"window_60548","8991",151364304,151372707,8404,"-",0,"overlapStart",0,"SELENBP1","selenium binding protein 1"
"window_61680","chr1",154197500,154207500,10001,"*",83,32.9365079365079,"window_61680","7170",154155304,154194648,39345,"-",2851,"upstream",2851,"TPM3","tropomyosin 3"
"window_61680.1","chr1",154197500,154207500,10001,"*",83,32.9365079365079,"window_61680","388701",154199085,154206333,7249,"-",0,"includeFeature",0,"C1orf189","chromosome 1 open reading frame 189"
"window_62671","chr1",156675000,156685000,10001,"*",83,32.9365079365079,"window_62671","10763",156668763,156677407,8645,"-",0,"overlapStart",0,"NES","nestin"
"window_64040","chr1",160097500,160107500,10001,"*",83,32.9365079365079,"window_64040","93185",160091340,160098943,7604,"-",0,"overlapStart",0,"IGSF8","immunoglobulin superfamily member 8"
"window_64458","chr1",161142500,161152500,10001,"*",83,32.9365079365079,"window_64458","51506",161152776,161158856,6081,"+",275,"upstream",275,"UFC1","ubiquitin-fold modifier conjugating enzyme 1"
"window_64479","chr1",161195000,161205000,10001,"*",83,32.9365079365079,"window_64479","4720",161197104,161214395,17292,"+",0,"overlapStart",0,"NDUFS2","NADH:ubiquinone oxidoreductase core subunit S2"
"window_64479.1","chr1",161195000,161205000,10001,"*",83,32.9365079365079,"window_64479","9507",161184302,161199054,14753,"-",0,"overlapStart",0,"ADAMTS4","ADAM metallopeptidase with thrombospondin type 1 motif 4"
"window_80734","chr1",201832500,201842500,10001,"*",83,32.9365079365079,"window_80734","100873949",201688259,201829559,141301,"-",2940,"upstream",2940,"IPO9-AS1","IPO9 antisense RNA 1"
"window_81205","chr1",203010000,203020000,10001,"*",83,32.9365079365079,"window_81205","92703",203007374,203024848,17475,"+",0,"inside",2625,"TMEM183A","transmembrane protein 183A"
"window_81752","chr1",204377500,204387500,10001,"*",83,32.9365079365079,"window_81752","22874",204218853,204377665,158813,"-",0,"overlapStart",0,"PLEKHA6","pleckstrin homology domain containing A6"
"window_91026","chr1",227562500,227572500,10001,"*",83,32.9365079365079,"window_91026","339500",227563543,227677443,113901,"+",0,"overlapStart",0,"ZNF678","zinc finger protein 678"
"window_91772","chr1",229427500,229437500,10001,"*",83,32.9365079365079,"window_91772","58",229431245,229434098,2854,"-",0,"includeFeature",0,"ACTA1","actin alpha 1, skeletal muscle"
"window_93182","chr1",232952500,232962500,10001,"*",83,32.9365079365079,"window_93182","84284",232950605,232983882,33278,"+",0,"inside",1894,"NTPCR","nucleoside-triphosphatase, cancer-related"
"window_93792","chr1",234477500,234487500,10001,"*",83,32.9365079365079,"window_93792","6894",234391313,234479179,87867,"-",0,"overlapStart",0,"TARBP1","TAR (HIV-1) RNA binding protein 1"
"window_103052","chr2",8670000,8680000,10001,"*",83,32.9365079365079,"window_103052","3398",8678845,8684461,5617,"+",0,"overlapStart",0,"ID2","inhibitor of DNA binding 2"
"window_103052.1","chr2",8670000,8680000,10001,"*",83,32.9365079365079,"window_103052","100506299",8666636,8681864,15229,"-",0,"inside",1863,"ID2-AS1","ID2 antisense RNA 1"
"window_104043","chr2",11147500,11157500,10001,"*",83,32.9365079365079,"window_104043","130814",11155198,11178870,23673,"+",0,"overlapStart",0,"SLC66A3","solute carrier family 66 member 3"
"window_104287","chr2",11757500,11767500,10001,"*",83,32.9365079365079,"window_104287","100422862",11767444,11767525,82,"+",0,"overlapStart",0,"MIR548S","microRNA 548s"
"window_105821","chr2",15592500,15602500,10001,"*",83,32.9365079365079,"window_105821","1653",15591178,15631111,39934,"+",0,"inside",1321,"DDX1","DEAD-box helicase 1"
"window_121365","chr2",54452500,54462500,10001,"*",83,32.9365079365079,"window_121365","6711",54456317,54671446,215130,"+",0,"overlapStart",0,"SPTBN1","spectrin beta, non-erythrocytic 1"
"window_121366","chr2",54455000,54465000,10001,"*",83,32.9365079365079,"window_121366","6711",54456317,54671446,215130,"+",0,"overlapStart",0,"SPTBN1","spectrin beta, non-erythrocytic 1"
"window_123987","chr2",61007500,61017500,10001,"*",83,32.9365079365079,"window_123987","5194",61017225,61051990,34766,"+",0,"overlapStart",0,"PEX13","peroxisomal biogenesis factor 13"
"window_123987.1","chr2",61007500,61017500,10001,"*",83,32.9365079365079,"window_123987","150962",60940222,61018259,78038,"-",0,"inside",758,"PUS10","pseudouridine synthase 10"
"window_124801","chr2",63042500,63052500,10001,"*",83,32.9365079365079,"window_124801","100132215",62957326,63048640,91315,"-",0,"overlapStart",0,"LOC100132215","uncharacterized LOC100132215"
"window_124801.1","chr2",63042500,63052500,10001,"*",83,32.9365079365079,"window_124801","5013",63050057,63057836,7780,"+",0,"overlapStart",0,"OTX1","orthodenticle homeobox 1"
"window_127513","chr2",69822500,69832500,10001,"*",83,32.9365079365079,"window_127513","64395",69829660,69881384,51725,"+",0,"overlapStart",0,"GMCL1","germ cell-less 1, spermatogenesis associated"
"window_127635","chr2",70127500,70137500,10001,"*",83,32.9365079365079,"window_127635","100133985",70124036,70125317,1282,"-",2182,"upstream",2182,"LINC01816","long intergenic non-protein coding RNA 1816"
"window_127943","chr2",70897500,70907500,10001,"*",83,32.9365079365079,"window_127943","25806",70900576,70933446,32871,"+",0,"overlapStart",0,"VAX2","ventral anterior homeobox 2"
"window_127943.1","chr2",70897500,70907500,10001,"*",83,32.9365079365079,"window_127943","525",70900798,70965431,64634,"+",0,"overlapStart",0,"ATP6V1B1","ATPase H+ transporting V1 subunit B1"
"window_127973","chr2",70972500,70982500,10001,"*",83,32.9365079365079,"window_127973","79998",70978380,70985499,7120,"+",0,"overlapStart",0,"ANKRD53","ankyrin repeat domain 53"
"window_129244","chr2",74150000,74160000,10001,"*",83,32.9365079365079,"window_129244","388962",74135400,74147912,12513,"-",2087,"upstream",2087,"BOLA3","bolA family member 3"
"window_129244.1","chr2",74150000,74160000,10001,"*",83,32.9365079365079,"window_129244","100507171",74148007,74151952,3946,"+",0,"overlapEnd",1992,"BOLA3-AS1","BOLA3 divergent transcript"
"window_137650","chr2",95165000,95175000,10001,"*",83,32.9365079365079,"window_137650","84874",95145000,95165413,20414,"-",0,"overlapStart",0,"ZNF514","zinc finger protein 514"
"window_137650.1","chr2",95165000,95175000,10001,"*",83,32.9365079365079,"window_137650","7549",95165432,95184317,18886,"+",0,"overlapStart",0,"ZNF2","zinc finger protein 2"
"window_140262","chr2",101695000,101705000,10001,"*",83,32.9365079365079,"window_140262","9448",101696850,101894689,197840,"+",0,"overlapStart",0,"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4"
"window_141596","chr2",105030000,105040000,10001,"*",83,32.9365079365079,"window_141596","64965",105038069,105099960,61892,"+",0,"overlapStart",0,"MRPS9","mitochondrial ribosomal protein S9"
"window_141596.1","chr2",105030000,105040000,10001,"*",83,32.9365079365079,"window_141596","102724691",104936241,105038496,102256,"-",0,"overlapStart",0,"MRPS9-AS2","MRPS9 antisense RNA 2"
"window_141597","chr2",105032500,105042500,10001,"*",83,32.9365079365079,"window_141597","64965",105038069,105099960,61892,"+",0,"overlapStart",0,"MRPS9","mitochondrial ribosomal protein S9"
"window_141597.1","chr2",105032500,105042500,10001,"*",83,32.9365079365079,"window_141597","102724691",104936241,105038496,102256,"-",0,"overlapStart",0,"MRPS9-AS2","MRPS9 antisense RNA 2"
"window_141881","chr2",105742500,105752500,10001,"*",83,32.9365079365079,"window_141881","8440",105744912,105894274,149363,"+",0,"overlapStart",0,"NCK2","NCK adaptor protein 2"
"window_144340","chr2",111890000,111900000,10001,"*",83,32.9365079365079,"window_144340","10461",111898607,112029561,130955,"+",0,"overlapStart",0,"MERTK","MER proto-oncogene, tyrosine kinase"
"window_150738","chr2",127885000,127895000,10001,"*",83,32.9365079365079,"window_150738","83607",127861630,127885922,24293,"-",0,"overlapStart",0,"AMMECR1L","AMMECR1 like"
"window_153229","chr2",134112500,134122500,10001,"*",83,32.9365079365079,"window_153229","4249",134119983,134454621,334639,"+",0,"overlapStart",0,"MGAT5","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase"
"window_153880","chr2",135740000,135750000,10001,"*",83,32.9365079365079,"window_153880","23190",135741734,135785056,43323,"+",0,"overlapStart",0,"UBXN4","UBX domain protein 4"
"window_153881","chr2",135742500,135752500,10001,"*",83,32.9365079365079,"window_153881","23190",135741734,135785056,43323,"+",0,"inside",765,"UBXN4","UBX domain protein 4"
"window_163778","chr2",160485000,160495000,10001,"*",83,32.9365079365079,"window_163778","5937",160272151,160493807,221657,"-",0,"overlapStart",0,"RBMS1","RNA binding motif single stranded interacting protein 1"
"window_167459","chr2",169687500,169697500,10001,"*",83,32.9365079365079,"window_167459","129881",169645425,169694405,48981,"-",0,"overlapStart",0,"CCDC173","coiled-coil domain containing 173"
"window_167459.1","chr2",169687500,169697500,10001,"*",83,32.9365079365079,"window_167459","493911",169694454,169701708,7255,"+",0,"overlapStart",0,"PHOSPHO2","phosphatase, orphan 2"
"window_167459.2","chr2",169687500,169697500,10001,"*",83,32.9365079365079,"window_167459","100526832",169694488,169776989,82502,"+",0,"overlapStart",0,"PHOSPHO2-KLHL23","PHOSPHO2-KLHL23 readthrough"
"window_178587","chr2",197507500,197517500,10001,"*",83,32.9365079365079,"window_178587","25843",197515571,197553699,38129,"+",0,"overlapStart",0,"MOB4","MOB family member 4, phocein"
"window_178587.1","chr2",197507500,197517500,10001,"*",83,32.9365079365079,"window_178587","3329",197486584,197516737,30154,"-",0,"overlapStart",0,"HSPD1","heat shock protein family D (Hsp60) member 1"
"window_182890","chr2",208265000,208275000,10001,"*",83,32.9365079365079,"window_182890","3417",208236227,208266074,29848,"-",0,"overlapStart",0,"IDH1","isocitrate dehydrogenase (NADP(+)) 1"
"window_182890.1","chr2",208265000,208275000,10001,"*",83,32.9365079365079,"window_182890","200576",208266255,208358746,92492,"+",0,"overlapStart",0,"PIKFYVE","phosphoinositide kinase, FYVE-type zinc finger containing"
"window_183593","chr2",210022500,210032500,10001,"*",83,32.9365079365079,"window_183593","101928020",210030572,210064356,33785,"+",0,"overlapStart",0,"KANSL1L-AS1","KANSL1L antisense RNA 1"
